id_nf,data_venda,cliente_id,cliente_nome,marca_carro,modelo_carro,produto_peca,valor_unitario,quantidade,custo_unitario,loja_id,loja_nome,grupo_loja,vendedor_id,vendedor_nome
NF150151,2024-11-30,20957774580588,Theon Greyjoy,MotoriX,AX1,Amortecedor,-1033.26,6.0,866.82,300402,Minas Auto Peças,Grupo Serras,V007,Natasha Romanoff
NF150152,2024-03-09,58045472601,Jorah Mormont,Velox,DX Hybrid,Pastilha de Freio,517.82,5.0,411.63,300402,Minas Auto Peças,Grupo Serras,V007,Natasha Romanoff
NF150153,2024-11-04,21239535165664,Arya Stark,MotoriX,AX1,Pastilha de Freio,148.57,4.0,129.96,200301,AutoParts Rio de Janeiro,Grupo Atlântic,V003,Tony Stark
NF150154,2025-03-26,89077095682,Robb Stark,MotoriX,DX Hybrid,Amortecedor,364.77,2.0,311.51,400502,Sul Auto Parts,Grupo Pampas,V001,Bruce Wayne
NF150155,2024-10-02,98741702619649,Samwell Tarly,Autron,AX1,Bateria,1731.11,5.0,1553.26,400501,AutoParts Sul,Grupo Pampa,V004,Peter Parker
NF150156,2024-09-19,17510743144,Jorah Mormont,Carvex,AX1,Bateria,1416.58,1.0,1020.59,400501,AutoParts Sul,Grupo Pampa,V008,Barry Allen
NF150157,2024-09-22,80770110379,Cersei Lannister,Velox,CX Sport,Amortecedor,1779.85,5.0,1487.64,400501,AutoParts Sul,Grupo Pampa,V004,Peter Parker
NF150158,2025-06-29,78342818562277,Davos Seaworth,Carvex,EX Classic,Amortecedor,1649.69,2.0,1074.84,100202,Auto Parts SP Centro,Grupo Tytan,V007,Natasha Romanoff
NF150159,2025-01-23,05371475957382,Arya Stark,Ravion,BZ Turbo,Amortecedor,250.13,4.0,211.06,100202,Auto Parts SP Centro,Grupo Tytan,V006,Steve Rogers
NF150160,2025-07-20,13881314139,Jon Snow,Ravion,BZ Turbo,Pastilha de Freio,584.09,6.0,396.1,100201,AutoParts São Paulo,Grupo Titan,V004,Peter Parker
NF150161,2025-02-18,01961482650,Tyrion Lannister,Velox,BZ Turbo,Pastilha de Freio,1638.6,2.0,1036.46,300402,Minas Auto Peças,Grupo Serras,V007,Natasha Romanoff
NF150162,2025-04-19,80036230353,Arya Stark,Autron,CX Sport,Filtro de Óleo,269.88,1.0,175.75,400502,Sul Auto Parts,Grupo Pampas,V007,Natasha Romanoff
NF150163,2024-09-07,22465186290,Arya Stark,Velox,DX Hybrid,Amortecedor,1411.25,1.0,999.76,100202,Auto Parts SP Centro,Grupo Tytan,V008,Barry Allen
NF150164,2024-07-22,66612110834168,Sansa Stark,Velox,AX1,Correia Dentada,1217.31,1.0,823.94,400501,AutoParts Sul,Grupo Pampa,V002,Clark Kent
NF150165,2024-05-24,17620290115,Tyrion Lannister,Autron,EX Classic,Correia Dentada,1047.88,4.0,726.62,400502,Sul Auto Parts,Grupo Pampas,V003,Tony Stark
NF150166,2025-01-24,13020514958,Robb Stark,Carvex,EX Classic,Pastilha de Freio,1567.32,6.0,1395.42,100202,Auto Parts SP Centro,Grupo Tytan,V002,Clark Kent
NF150167,2024-05-01,75873886844,Jorah Mormont,MotoriX,CX Sport,Amortecedor,946.69,4.0,698.2,300401,AutoParts Minas,Grupo Serra,V005,Diana Prince
NF150168,2024-08-22,55712715347,Davos Seaworth,Velox,CX Sport,Filtro de Óleo,1272.82,3.0,987.06,400501,AutoParts Sul,Grupo Pampa,V005,Diana Prince
NF150169,2024-04-24,47869406626,Sansa Stark,Autron,BZ Turbo,Pastilha de Freio,1544.88,1.0,1138.13,300402,Minas Auto Peças,Grupo Serras,V002,Clark Kent
NF150170,2025-06-06,56363593608844,Jorah Mormont,MotoriX,DX Hybrid,Filtro de Óleo,481.35,5.0,407.76,300402,Minas Auto Peças,Grupo Serras,V002,Clark Kent
NF150171,2024-06-12,25066874585218,Daenerys Targaryen,Carvex,CX Sport,Bateria,173.53,4.0,129.77,400502,Sul Auto Parts,Grupo Pampas,V007,Natasha Romanoff
NF150172,2024-03-27,95158525152,Jorah Mormont,MotoriX,BZ Turbo,Amortecedor,440.37,4.0,314.64,300401,AutoParts Minas,Grupo Serra,V005,Diana Prince
NF150173,2025-05-23,92854882791244,Theon Greyjoy,Velox,EX Classic,Bateria,1481.92,1.0,902.79,400501,AutoParts Sul,Grupo Pampa,V001,Bruce Wayne
NF150174,2025-01-07,77820119909,Brienne of Tarth,Velox,BZ Turbo,Amortecedor,1434.5,5.0,1243.3,300402,Minas Auto Peças,Grupo Serras,V003,Tony Stark
NF150175,2025-10-01,80043418799268,Jaime Lannister,MotoriX,BZ Turbo,Pastilha de Freio,1625.53,3.0,1289.12,100202,Auto Parts SP Centro,Grupo Tytan,V001,Bruce Wayne
NF150176,2024-02-16,31375785870,Jorah Mormont,Velox,BZ Turbo,Amortecedor,563.6,6.0,510.15,300401,AutoParts Minas,Grupo Serra,V007,Natasha Romanoff
NF150177,2025-08-30,93560442889,Bran Stark,Velox,DX Hybrid,Correia Dentada,1062.27,1.0,727.0,300401,AutoParts Minas,Grupo Serra,V007,Natasha Romanoff
NF150178,2025-03-26,34939255171242,Ned Stark,Autron,AX1,Bateria,557.44,1.0,367.1,400502,Sul Auto Parts,Grupo Pampas,V004,Peter Parker
NF150179,2025-05-16,01517703350566,Arya Stark,Carvex,DX Hybrid,Filtro de Óleo,1577.1,1.0,1045.9,100202,Auto Parts SP Centro,Grupo Tytan,V005,Diana Prince
NF150180,2024-07-01,66308379388,Tyrion Lannister,MotoriX,AX1,Amortecedor,1144.2,5.0,960.42,400502,Sul Auto Parts,Grupo Pampas,V005,Diana Prince
NF150181,2024-02-19,05296861187477,Daenerys Targaryen,MotoriX,BZ Turbo,Correia Dentada,117.67,4.0,97.72,100202,Auto Parts SP Centro,Grupo Tytan,V003,Tony Stark
NF150182,2025-08-23,98262431806109,Theon Greyjoy,Carvex,EX Classic,Correia Dentada,1746.34,3.0,1316.17,300401,AutoParts Minas,Grupo Serra,V002,Clark Kent
NF150183,2025-01-07,27100283118,Ned Stark,MotoriX,CX Sport,Bateria,1301.79,1.0,823.7,100201,AutoParts São Paulo,Grupo Titan,V007,Natasha Romanoff
NF150184,2024-10-23,81187535158844,Arya Stark,MotoriX,EX Classic,Amortecedor,180.45,1.0,114.07,300401,AutoParts Minas,Grupo Serra,V008,Barry Allen
NF150185,2024-05-18,67214127860366,Arya Stark,Carvex,EX Classic,Amortecedor,1103.56,5.0,977.33,300401,AutoParts Minas,Grupo Serra,V004,Peter Parker
NF150186,2025-07-23,54952822129837,Brienne of Tarth,Autron,EX Classic,Pastilha de Freio,772.04,5.0,562.0,200301,AutoParts Rio de Janeiro,Grupo Atlântic,V006,Steve Rogers
NF150187,2024-03-25,43606367076,Cersei Lannister,Carvex,BZ Turbo,Filtro de Óleo,326.86,5.0,219.51,300401,AutoParts Minas,Grupo Serra,V005,Diana Prince
NF150188,2025-07-16,95963495085810,Sansa Stark,Carvex,CX Sport,Correia Dentada,720.25,1.0,636.51,100201,AutoParts São Paulo,Grupo Titan,V008,Barry Allen
NF150189,2024-04-26,02027117007681,Arya Stark,Velox,AX1,Bateria,1417.95,4.0,1054.72,100202,Auto Parts SP Centro,Grupo Tytan,V003,Tony Stark
NF150190,2024-02-08,75196950646917,Daenerys Targaryen,MotoriX,AX1,Correia Dentada,786.71,3.0,548.77,100201,AutoParts São Paulo,Grupo Titan,V006,Steve Rogers
NF150191,2024-11-07,61499054839690,Cersei Lannister,Ravion,EX Classic,Pastilha de Freio,1212.78,4.0,1011.56,100202,Auto Parts SP Centro,Grupo Tytan,V008,Barry Allen
NF150192,2024-05-31,59921378652728,Davos Seaworth,Carvex,AX1,Bateria,1152.07,4.0,803.3,300401,AutoParts Minas,Grupo Serra,V001,Bruce Wayne
NF150193,2025-07-14,15512624809,Jorah Mormont,MotoriX,EX Classic,Amortecedor,545.64,4.0,336.54,100201,AutoParts São Paulo,Grupo Titan,V007,Natasha Romanoff
NF150194,2024-10-09,34045147827115,Davos Seaworth,Velox,BZ Turbo,Pastilha de Freio,1761.92,2.0,1576.41,200301,AutoParts Rio de Janeiro,Grupo Atlântic,V008,Barry Allen
NF150195,2025-11-10,57852614644136,Cersei Lannister,Carvex,BZ Turbo,Correia Dentada,206.27,1.0,129.79,200302,Auto Rio Peças,Grupo Atlantico,V008,Barry Allen
NF150196,2024-09-19,76561816246824,Cersei Lannister,MotoriX,CX Sport,Bateria,602.34,5.0,539.04,400502,Sul Auto Parts,Grupo Pampas,V007,Natasha Romanoff
NF150197,2025-12-27,04875360763,Daenerys Targaryen,Carvex,EX Classic,Filtro de Óleo,902.21,5.0,581.44,100201,AutoParts São Paulo,Grupo Titan,V007,Natasha Romanoff
NF150198,2024-09-02,79830205413374,Davos Seaworth,Ravion,DX Hybrid,Bateria,1083.14,4.0,913.34,400501,AutoParts Sul,Grupo Pampa,V003,Tony Stark
NF150199,2025-06-24,75064573427227,Jorah Mormont,Velox,EX Classic,Correia Dentada,212.04,6.0,131.72,400501,AutoParts Sul,Grupo Pampa,V003,Tony Stark
NF150200,2025-07-22,56395007654,Robb Stark,Ravion,DX Hybrid,Amortecedor,1391.55,1.0,919.82,200302,Auto Rio Peças,Grupo Atlantico,V002,Clark Kent
NF150201,2025-04-25,35704427934,Tyrion Lannister,MotoriX,CX Sport,Filtro de Óleo,936.35,4.0,796.74,400502,Sul Auto Parts,Grupo Pampas,V001,Bruce Wayne
NF150202,2025-10-19,64504408423515,Daenerys Targaryen,Ravion,BZ Turbo,Correia Dentada,722.36,5.0,467.56,400501,AutoParts Sul,Grupo Pampa,V005,Diana Prince
NF150203,2025-03-06,94827752349,Arya Stark,Velox,DX Hybrid,Bateria,510.14,5.0,457.01,100201,AutoParts São Paulo,Grupo Titan,V006,Steve Rogers
NF150204,2025-05-12,28821892624,Ned Stark,Ravion,AX1,Correia Dentada,1769.92,2.0,1087.51,300402,Minas Auto Peças,Grupo Serras,V002,Clark Kent
NF150205,2024-07-14,85516180467,Samwell Tarly,Autron,AX1,Bateria,1411.65,6.0,948.27,200301,AutoParts Rio de Janeiro,Grupo Atlântic,V002,Clark Kent
NF150206,2025-09-01,44069480427,Ned Stark,Autron,DX Hybrid,Bateria,1291.06,6.0,792.75,400502,Sul Auto Parts,Grupo Pampas,V008,Barry Allen
NF150207,2024-05-28,59188828320153,Arya Stark,Autron,AX1,Correia Dentada,1526.88,6.0,1342.62,400502,Sul Auto Parts,Grupo Pampas,V003,Tony Stark
NF150208,2024-11-04,32897720583,Cersei Lannister,Ravion,DX Hybrid,Bateria,391.82,1.0,350.55,200302,Auto Rio Peças,Grupo Atlantico,V007,Natasha Romanoff
NF150209,2024-05-30,77291503902047,Davos Seaworth,Autron,BZ Turbo,Pastilha de Freio,172.2,3.0,126.79,300402,Minas Auto Peças,Grupo Serras,V007,Natasha Romanoff
NF150210,2024-07-09,97921906638193,Bran Stark,Velox,EX Classic,Amortecedor,851.1,6.0,748.93,100202,Auto Parts SP Centro,Grupo Tytan,V004,Peter Parker
NF150211,2024-12-01,15832489284494,Jorah Mormont,Velox,CX Sport,Amortecedor,235.3,5.0,202.42,300402,Minas Auto Peças,Grupo Serras,V002,Clark Kent
NF150212,2024-12-06,26467625064,Tyrion Lannister,Carvex,EX Classic,Amortecedor,1286.06,2.0,1145.37,200301,AutoParts Rio de Janeiro,Grupo Atlântic,V004,Peter Parker
NF150213,2024-04-21,19002948196337,Cersei Lannister,Autron,CX Sport,Amortecedor,84.09,6.0,70.57,100202,Auto Parts SP Centro,Grupo Tytan,V004,Peter Parker
NF150214,2024-07-22,95444913019,Ned Stark,Velox,AX1,Pastilha de Freio,1784.72,1.0,1297.92,300401,AutoParts Minas,Grupo Serra,V002,Clark Kent
NF150215,2024-02-12,41826284522727,Tyrion Lannister,Velox,CX Sport,Correia Dentada,712.61,5.0,536.19,400502,Sul Auto Parts,Grupo Pampas,V003,Tony Stark
NF150216,2025-09-12,71889194912,Bran Stark,Carvex,CX Sport,Pastilha de Freio,313.09,3.0,243.17,100202,Auto Parts SP Centro,Grupo Tytan,V006,Steve Rogers
NF150217,2024-11-18,05865889574,Tyrion Lannister,Velox,AX1,Pastilha de Freio,1669.22,4.0,1247.58,300402,Minas Auto Peças,Grupo Serras,V002,Clark Kent
NF150218,2024-08-18,40354870562972,Theon Greyjoy,Autron,DX Hybrid,Bateria,1720.34,4.0,1384.98,200302,Auto Rio Peças,Grupo Atlantico,V001,Bruce Wayne
NF150219,2025-08-03,07017119653,Brienne of Tarth,MotoriX,AX1,Correia Dentada,1541.77,2.0,929.48,400501,AutoParts Sul,Grupo Pampa,V006,Steve Rogers
NF150220,2024-08-14,48694927774601,Robb Stark,Carvex,BZ Turbo,Bateria,292.71,3.0,242.34,200302,Auto Rio Peças,Grupo Atlantico,V004,Peter Parker
NF150221,2025-09-17,91509556915,Bran Stark,Velox,DX Hybrid,Bateria,1591.89,6.0,1370.86,300401,AutoParts Minas,Grupo Serra,V006,Steve Rogers
NF150222,2024-03-15,05090388719518,Bran Stark,Autron,BZ Turbo,Filtro de Óleo,523.71,3.0,356.71,300401,AutoParts Minas,Grupo Serra,V006,Steve Rogers
NF150223,2025-04-30,46989310889,Tyrion Lannister,Carvex,DX Hybrid,Bateria,1356.47,4.0,1008.93,300401,AutoParts Minas,Grupo Serra,V006,Steve Rogers
NF150224,2024-01-19,06433917313,Bran Stark,MotoriX,DX Hybrid,Pastilha de Freio,-1561.98,6.0,1024.41,300402,Minas Auto Peças,Grupo Serras,V006,Steve Rogers
NF150225,2024-09-03,52196776296,Cersei Lannister,MotoriX,EX Classic,Correia Dentada,1000.7,6.0,801.26,100202,Auto Parts SP Centro,Grupo Tytan,V002,Clark Kent
NF150226,2024-03-13,86308235653593,Arya Stark,Autron,BZ Turbo,Amortecedor,830.96,6.0,708.11,300402,Minas Auto Peças,Grupo Serras,V002,Clark Kent
NF150227,2025-02-03,86750972902,Ned Stark,MotoriX,AX1,Correia Dentada,1360.09,,841.26,100202,Auto Parts SP Centro,Grupo Tytan,V001,Bruce Wayne
NF150228,2025-02-09,01233255605628,Arya Stark,Carvex,EX Classic,Filtro de Óleo,1472.19,,1256.3,100202,Auto Parts SP Centro,Grupo Tytan,V004,Peter Parker
NF150229,2024-02-12,48170190302983,Jaime Lannister,Velox,CX Sport,Amortecedor,1399.57,3.0,1279.01,200302,Auto Rio Peças,Grupo Atlantico,V005,Diana Prince
NF150230,2024-03-01,08211320272084,Jaime Lannister,Velox,DX Hybrid,Filtro de Óleo,335.53,3.0,269.21,300401,AutoParts Minas,Grupo Serra,V008,Barry Allen
NF150231,2024-11-27,37218781052983,Ned Stark,Autron,AX1,Pastilha de Freio,1480.81,6.0,1003.99,300402,Minas Auto Peças,Grupo Serras,V006,Steve Rogers
NF150232,2024-07-24,96434691634,Arya Stark,Velox,BZ Turbo,Pastilha de Freio,1520.61,3.0,949.35,300402,Minas Auto Peças,Grupo Serras,V002,Clark Kent
NF150233,2024-03-06,39685569688280,Jorah Mormont,Velox,BZ Turbo,Pastilha de Freio,752.04,4.0,535.51,100202,Auto Parts SP Centro,Grupo Tytan,V004,Peter Parker
NF150234,2025-03-13,07284417711277,Cersei Lannister,Ravion,CX Sport,Bateria,1057.82,4.0,942.22,100202,Auto Parts SP Centro,Grupo Tytan,V008,Barry Allen
NF150235,2024-06-02,36562979980993,Samwell Tarly,Autron,BZ Turbo,Bateria,-661.94,5.0,425.45,300402,Minas Auto Peças,Grupo Serras,V005,Diana Prince
NF150236,2025-01-19,81371684111573,Daenerys Targaryen,MotoriX,CX Sport,Amortecedor,1799.7,5.0,1118.2,400502,Sul Auto Parts,Grupo Pampas,V005,Diana Prince
NF150237,2025-09-08,23747016438,Cersei Lannister,Autron,BZ Turbo,Pastilha de Freio,1545.34,4.0,989.7,200302,Auto Rio Peças,Grupo Atlantico,V008,Barry Allen
NF150238,2025-04-19,13647241238,Jorah Mormont,Ravion,DX Hybrid,Filtro de Óleo,1315.06,5.0,934.1,100201,AutoParts São Paulo,Grupo Titan,V006,Steve Rogers
NF150239,2024-08-28,05116851082,Arya Stark,Carvex,EX Classic,Bateria,192.17,1.0,141.35,100202,Auto Parts SP Centro,Grupo Tytan,V004,Peter Parker
NF150240,2025-09-05,71332092900,Robb Stark,MotoriX,EX Classic,Bateria,1745.73,3.0,1530.35,400502,Sul Auto Parts,Grupo Pampas,V004,Peter Parker
NF150241,2024-09-13,68657093197,Samwell Tarly,Velox,AX1,Bateria,143.26,1.0,96.16,100202,Auto Parts SP Centro,Grupo Tytan,V005,Diana Prince
NF150242,2024-04-27,42453419900459,Sansa Stark,Carvex,BZ Turbo,Correia Dentada,529.03,5.0,418.83,100202,Auto Parts SP Centro,Grupo Tytan,V005,Diana Prince
NF150243,2024-02-02,07076055319088,Bran Stark,Velox,BZ Turbo,Filtro de Óleo,707.79,1.0,578.85,200302,Auto Rio Peças,Grupo Atlantico,V005,Diana Prince
NF150244,2025-01-27,31476522950118,Davos Seaworth,Autron,EX Classic,Bateria,753.14,3.0,620.76,100201,AutoParts São Paulo,Grupo Titan,V001,Bruce Wayne
NF150245,2024-04-17,19865715282,Sansa Stark,MotoriX,CX Sport,Correia Dentada,643.81,3.0,574.5,200302,Auto Rio Peças,Grupo Atlantico,V003,Tony Stark
NF150246,2024-03-28,17250967389,Theon Greyjoy,Carvex,DX Hybrid,Filtro de Óleo,194.67,3.0,146.61,300401,AutoParts Minas,Grupo Serra,V002,Clark Kent
NF150247,2025-03-25,12944834065,Ned Stark,Autron,DX Hybrid,Amortecedor,521.29,5.0,464.22,200302,Auto Rio Peças,Grupo Atlantico,V005,Diana Prince
NF150248,2025-09-10,35409313664958,Davos Seaworth,Ravion,CX Sport,Pastilha de Freio,-1526.3,6.0,945.56,300402,Minas Auto Peças,Grupo Serras,V005,Diana Prince
NF150249,2025-01-07,87039305888,Sansa Stark,MotoriX,EX Classic,Filtro de Óleo,94.97,5.0,76.66,100202,Auto Parts SP Centro,Grupo Tytan,V004,Peter Parker
NF150250,2025-01-09,32881660062082,Ned Stark,MotoriX,AX1,Correia Dentada,170.42,4.0,120.12,300402,Minas Auto Peças,Grupo Serras,V007,Natasha Romanoff
NF150251,2025-12-21,35881476543798,Samwell Tarly,Ravion,DX Hybrid,Correia Dentada,828.52,4.0,583.76,100201,AutoParts São Paulo,Grupo Titan,V004,Peter Parker
NF150252,2024-08-27,87157511161545,Jon Snow,Velox,BZ Turbo,Filtro de Óleo,227.73,1.0,171.74,300402,Minas Auto Peças,Grupo Serras,V004,Peter Parker
NF150253,2025-03-19,69287431469949,Jon Snow,Autron,BZ Turbo,Pastilha de Freio,1261.68,5.0,853.01,400502,Sul Auto Parts,Grupo Pampas,V003,Tony Stark
NF150254,2024-07-08,75187568068806,Jon Snow,Carvex,BZ Turbo,Correia Dentada,1034.45,3.0,639.45,200302,Auto Rio Peças,Grupo Atlantico,V007,Natasha Romanoff
NF150255,2025-02-02,70371316199730,Tyrion Lannister,MotoriX,DX Hybrid,Bateria,1679.78,1.0,1304.85,200301,AutoParts Rio de Janeiro,Grupo Atlântic,V001,Bruce Wayne
NF150256,2025-05-27,07997646893003,Robb Stark,Autron,EX Classic,Pastilha de Freio,222.34,4.0,201.03,400501,AutoParts Sul,Grupo Pampa,V006,Steve Rogers
NF150257,2025-07-20,58186726217,Cersei Lannister,Velox,DX Hybrid,Pastilha de Freio,231.62,5.0,155.65,400501,AutoParts Sul,Grupo Pampa,V001,Bruce Wayne
NF150258,2025-02-05,06637675703,Theon Greyjoy,Carvex,EX Classic,Amortecedor,435.81,5.0,333.2,300401,AutoParts Minas,Grupo Serra,V008,Barry Allen
NF150259,2025-11-07,80918748929,Jorah Mormont,Ravion,CX Sport,Filtro de Óleo,379.87,3.0,250.79,100202,Auto Parts SP Centro,Grupo Tytan,V002,Clark Kent
NF150260,2025-05-04,20558023100,Cersei Lannister,Ravion,AX1,Pastilha de Freio,1144.19,4.0,783.16,200301,AutoParts Rio de Janeiro,Grupo Atlântic,V003,Tony Stark
NF150261,2024-11-24,13359051595,Theon Greyjoy,Ravion,CX Sport,Filtro de Óleo,930.56,1.0,824.79,200301,AutoParts Rio de Janeiro,Grupo Atlântic,V004,Peter Parker
NF150262,2025-08-26,47323795044,Sansa Stark,Carvex,AX1,Correia Dentada,645.81,4.0,493.8,200301,AutoParts Rio de Janeiro,Grupo Atlântic,V005,Diana Prince
NF150263,2025-02-07,59286978883,Bran Stark,MotoriX,AX1,Filtro de Óleo,1596.94,1.0,1369.35,200302,Auto Rio Peças,Grupo Atlantico,V008,Barry Allen
NF150264,2024-09-20,46113835810193,Arya Stark,Velox,CX Sport,Correia Dentada,570.99,4.0,493.17,400501,AutoParts Sul,Grupo Pampa,V003,Tony Stark
NF150265,2025-04-05,89444651298149,Jorah Mormont,Carvex,AX1,Filtro de Óleo,1048.52,2.0,660.03,100201,AutoParts São Paulo,Grupo Titan,V002,Clark Kent
NF150266,2024-10-15,44218032508,Ned Stark,Carvex,AX1,Pastilha de Freio,902.83,3.0,707.1,200301,AutoParts Rio de Janeiro,Grupo Atlântic,V008,Barry Allen
NF150267,2025-10-28,94161701532,Bran Stark,Ravion,EX Classic,Pastilha de Freio,290.25,1.0,255.08,400502,Sul Auto Parts,Grupo Pampas,V004,Peter Parker
NF150268,2025-04-13,87080061465453,Sansa Stark,MotoriX,BZ Turbo,Amortecedor,1095.69,4.0,917.69,200302,Auto Rio Peças,Grupo Atlantico,V004,Peter Parker
NF150269,2025-06-18,15279675576,Samwell Tarly,MotoriX,BZ Turbo,Pastilha de Freio,718.44,6.0,546.13,300401,AutoParts Minas,Grupo Serra,V007,Natasha Romanoff
NF150270,2024-09-12,62008301462,Jon Snow,Autron,CX Sport,Pastilha de Freio,-627.36,1.0,442.28,300401,AutoParts Minas,Grupo Serra,V005,Diana Prince
NF150271,2024-01-02,84500182836,Cersei Lannister,Carvex,DX Hybrid,Filtro de Óleo,1749.89,2.0,1422.51,300401,AutoParts Minas,Grupo Serra,V002,Clark Kent
NF150272,2024-02-03,73821831672971,Brienne of Tarth,Autron,AX1,Bateria,361.67,5.0,258.82,400502,Sul Auto Parts,Grupo Pampas,V008,Barry Allen
NF150273,2025-08-17,14005814611891,Ned Stark,Velox,BZ Turbo,Pastilha de Freio,394.35,3.0,320.31,200301,AutoParts Rio de Janeiro,Grupo Atlântic,V003,Tony Stark
NF150274,2025-03-13,85830813360197,Jorah Mormont,Autron,EX Classic,Pastilha de Freio,457.66,4.0,295.52,200301,AutoParts Rio de Janeiro,Grupo Atlântic,V007,Natasha Romanoff
NF150275,2025-07-06,60961621689460,Jon Snow,Velox,BZ Turbo,Bateria,214.88,5.0,166.83,100202,Auto Parts SP Centro,Grupo Tytan,V004,Peter Parker
NF150276,2024-04-03,15919700355,Brienne of Tarth,Carvex,DX Hybrid,Correia Dentada,477.25,5.0,315.75,100202,Auto Parts SP Centro,Grupo Tytan,V001,Bruce Wayne
NF150277,2025-01-05,87977309430,Jorah Mormont,MotoriX,CX Sport,Correia Dentada,1713.11,5.0,1096.24,200301,AutoParts Rio de Janeiro,Grupo Atlântic,V008,Barry Allen
NF150278,2024-07-03,62650943933,Davos Seaworth,Carvex,BZ Turbo,Pastilha de Freio,1152.49,6.0,704.91,100201,AutoParts São Paulo,Grupo Titan,V002,Clark Kent
NF150279,2024-01-14,92906347522455,Jon Snow,Velox,AX1,Amortecedor,1446.58,4.0,1035.38,400501,AutoParts Sul,Grupo Pampa,V004,Peter Parker
NF150280,2025-05-09,63217369921,Ned Stark,Autron,CX Sport,Filtro de Óleo,1247.66,3.0,789.4,200302,Auto Rio Peças,Grupo Atlantico,V001,Bruce Wayne
NF150281,2025-11-16,80893095321947,Daenerys Targaryen,Autron,EX Classic,Filtro de Óleo,165.79,4.0,105.1,100201,AutoParts São Paulo,Grupo Titan,V001,Bruce Wayne
NF150282,2025-04-07,42571527264682,Daenerys Targaryen,Autron,EX Classic,Filtro de Óleo,535.74,3.0,379.82,400501,AutoParts Sul,Grupo Pampa,V005,Diana Prince
NF150283,2024-08-21,87070791688,Jorah Mormont,Autron,CX Sport,Bateria,762.01,,461.43,300401,AutoParts Minas,Grupo Serra,V003,Tony Stark
NF150284,2024-11-03,05287644669,Robb Stark,MotoriX,CX Sport,Filtro de Óleo,1331.29,1.0,1104.63,300402,Minas Auto Peças,Grupo Serras,V007,Natasha Romanoff
NF150285,2024-10-04,46503790727977,Daenerys Targaryen,Velox,DX Hybrid,Pastilha de Freio,199.04,6.0,140.91,400502,Sul Auto Parts,Grupo Pampas,V003,Tony Stark
NF150286,2024-03-13,87498100164722,Arya Stark,Carvex,DX Hybrid,Filtro de Óleo,1158.61,1.0,803.98,400502,Sul Auto Parts,Grupo Pampas,V005,Diana Prince
NF150287,2024-05-23,04194595365336,Cersei Lannister,Carvex,BZ Turbo,Correia Dentada,803.31,6.0,722.74,100201,AutoParts São Paulo,Grupo Titan,V005,Diana Prince
NF150288,2025-12-22,28620584502,Jorah Mormont,MotoriX,DX Hybrid,Amortecedor,459.72,1.0,334.75,300402,Minas Auto Peças,Grupo Serras,V006,Steve Rogers
NF150289,2025-11-28,60165699084,Robb Stark,MotoriX,DX Hybrid,Bateria,897.96,4.0,733.98,200302,Auto Rio Peças,Grupo Atlantico,V007,Natasha Romanoff
NF150290,2024-09-01,91430408136766,Samwell Tarly,Velox,CX Sport,Correia Dentada,1756.56,4.0,1506.26,200302,Auto Rio Peças,Grupo Atlantico,V003,Tony Stark
NF150291,2025-07-26,88426734188,Samwell Tarly,MotoriX,BZ Turbo,Filtro de Óleo,576.57,3.0,374.32,200301,AutoParts Rio de Janeiro,Grupo Atlântic,V002,Clark Kent
NF150292,2025-06-23,26927343410144,Ned Stark,Velox,DX Hybrid,Amortecedor,1087.24,1.0,844.23,400501,AutoParts Sul,Grupo Pampa,V001,Bruce Wayne
NF150293,2024-02-14,12660150795887,Davos Seaworth,Carvex,DX Hybrid,Bateria,189.54,1.0,152.54,200301,AutoParts Rio de Janeiro,Grupo Atlântic,V005,Diana Prince
NF150294,2024-12-29,37341993197,Jorah Mormont,MotoriX,EX Classic,Pastilha de Freio,1248.34,3.0,886.66,200302,Auto Rio Peças,Grupo Atlantico,V002,Clark Kent
NF150295,2024-09-26,74490375181,Brienne of Tarth,Carvex,DX Hybrid,Bateria,1395.6,6.0,971.98,400501,AutoParts Sul,Grupo Pampa,V008,Barry Allen
NF150296,2024-04-02,63012285757808,Bran Stark,Autron,AX1,Filtro de Óleo,-169.77,6.0,133.56,400502,Sul Auto Parts,Grupo Pampas,V003,Tony Stark
